HelioClim-3 Database of Solar Irradiance v5 (derived from satellite data);;;;;;;
;;;;
Provider;MINES ParisTech / Armines / Transvalor (France);;;;;;;;;;
2024.0;4.0;17.0;18.0;132.8;132.8;112.8;152.6;2.0;361.9;125.2;132.8
2024.0;4.0;17.0;19.0;0.0;0.0;0.0;0.0;2.0;17.4;0.0;0.0
2024.0;4.0;17.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;17.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;17.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;17.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;17.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;18.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;18.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;18.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;18.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;18.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;18.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;18.0;7.0;0.0;0.0;0.0;0.0;2.0;18.0;0.0;0.0
2024.0;4.0;18.0;8.0;111.0;111.0;94.4;127.6;2.0;361.9;125.3;111.0
2024.0;4.0;18.0;9.0;364.5;364.5;309.8;419.2;2.0;682.3;386.9;364.5
2024.0;4.0;18.0;10.0;512.2;512.2;435.3;589.0;2.0;957.5;638.9;512.2
2024.0;4.0;18.0;11.0;870.4;870.4;739.8;1000.9;2.0;1168.6;839.1;870.4
2024.0;4.0;18.0;12.0;804.6;804.6;684.0;925.4;2.0;1301.4;966.6;804.6
2024.0;4.0;18.0;13.0;1098.1;1098.1;933.4;1262.9;2.0;1346.6;1010.3;1098.1
2024.0;4.0;18.0;14.0;842.0;842.0;715.8;968.4;2.0;1301.4;966.6;842.0
2024.0;4.0;18.0;15.0;817.6;817.6;694.9;940.2;2.0;1168.6;839.1;817.6
2024.0;4.0;18.0;16.0;632.4;632.4;537.5;727.2;2.0;957.5;638.9;632.4
2024.0;4.0;18.0;17.0;366.3;366.3;311.3;421.2;2.0;682.3;386.9;366.3
2024.0;4.0;18.0;18.0;102.5;102.5;87.2;117.9;2.0;361.9;125.3;102.5
2024.0;4.0;18.0;19.0;0.0;0.0;0.0;0.0;2.0;18.0;0.0;0.0
2024.0;4.0;18.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;18.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;18.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;18.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;18.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;19.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;19.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;19.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;19.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;19.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;19.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;19.0;7.0;0.0;0.0;0.0;0.0;2.0;18.6;0.0;0.0
2024.0;4.0;19.0;8.0;103.4;103.4;87.9;118.8;2.0;361.9;125.3;103.4
2024.0;4.0;19.0;9.0;308.0;308.0;261.8;354.2;2.0;681.8;386.5;308.0
2024.0;4.0;19.0;10.0;505.1;505.1;429.3;580.8;2.0;956.5;638.1;505.1
2024.0;4.0;19.0;11.0;833.4;833.4;708.4;958.4;2.0;1167.2;837.9;833.4
2024.0;4.0;19.0;12.0;887.9;887.9;754.7;1021.2;2.0;1299.7;965.1;887.9
2024.0;4.0;19.0;13.0;1092.3;1092.3;928.4;1256.1;2.0;1344.9;1008.8;1092.3
2024.0;4.0;19.0;14.0;1033.0;1033.0;878.0;1187.9;2.0;1299.7;965.1;1033.0
2024.0;4.0;19.0;15.0;657.0;657.0;558.4;755.4;2.0;1167.2;837.9;657.0
2024.0;4.0;19.0;16.0;575.0;575.0;488.7;661.3;2.0;956.5;638.1;575.0
2024.0;4.0;19.0;17.0;408.2;408.2;346.9;469.4;2.0;681.8;386.5;408.2
2024.0;4.0;19.0;18.0;118.8;118.8;101.0;136.7;2.0;361.9;125.3;118.8
2024.0;4.0;19.0;19.0;0.0;0.0;0.0;0.0;2.0;18.6;0.0;0.0
2024.0;4.0;19.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;19.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;19.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;19.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;19.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;20.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;20.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;20.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;20.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;20.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;20.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;20.0;7.0;0.0;0.0;0.0;0.0;2.0;19.2;0.0;0.0
2024.0;4.0;20.0;8.0;135.6;135.6;115.2;155.9;2.0;361.9;125.4;135.6
2024.0;4.0;20.0;9.0;319.5;319.5;271.6;367.4;2.0;681.2;386.1;319.5
2024.0;4.0;20.0;10.0;514.6;514.6;437.4;591.8;2.0;955.4;637.2;514.6
2024.0;4.0;20.0;11.0;743.9;743.9;632.3;855.4;2.0;1165.8;836.7;743.9
2024.0;4.0;20.0;12.0;805.5;805.5;684.7;926.4;2.0;1298.1;963.7;805.5
2024.0;4.0;20.0;13.0;926.8;926.8;787.8;1065.8;2.0;1343.2;1007.3;926.8
2024.0;4.0;20.0;14.0;952.1;952.1;809.3;1094.9;2.0;1298.1;963.7;952.1
2024.0;4.0;20.0;15.0;672.8;672.8;571.9;773.8;2.0;1165.8;836.7;672.8
2024.0;4.0;20.0;16.0;681.7;681.7;579.5;784.0;2.0;955.4;637.2;681.7
2024.0;4.0;20.0;17.0;411.1;411.1;349.4;472.7;2.0;681.2;386.1;411.1
2024.0;4.0;20.0;18.0;103.9;103.9;88.4;119.5;2.0;361.9;125.4;103.9
2024.0;4.0;20.0;19.0;0.0;0.0;0.0;0.0;2.0;19.2;0.0;0.0
2024.0;4.0;20.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;20.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;20.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;20.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;20.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;21.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;21.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;21.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;21.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;21.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;21.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;21.0;7.0;0.0;0.0;0.0;0.0;2.0;19.8;0.0;0.0
2024.0;4.0;21.0;8.0;105.1;105.1;89.3;120.8;2.0;361.8;125.4;105.1
2024.0;4.0;21.0;9.0;377.4;377.4;320.8;434.0;2.0;680.6;385.7;377.4
2024.0;4.0;21.0;10.0;643.0;643.0;546.6;739.5;2.0;954.3;636.4;643.0
2024.0;4.0;21.0;11.0;891.6;891.6;757.9;1025.4;2.0;1164.3;835.4;891.6
2024.0;4.0;21.0;12.0;822.0;822.0;698.6;945.2;2.0;1296.4;962.2;822.0
2024.0;4.0;21.0;13.0;812.1;812.1;690.2;933.9;2.0;1341.4;1005.7;812.1
2024.0;4.0;21.0;14.0;881.0;881.0;748.8;1013.1;2.0;1296.4;962.2;881.0
2024.0;4.0;21.0;15.0;832.5;832.5;707.7;957.4;2.0;1164.3;835.4;832.5
2024.0;4.0;21.0;16.0;493.4;493.4;419.4;567.5;2.0;954.3;636.4;493.4
2024.0;4.0;21.0;17.0;300.9;300.9;255.7;346.0;2.0;680.6;385.7;300.9
2024.0;4.0;21.0;18.0;104.7;104.7;89.0;120.4;2.0;361.8;125.4;104.7
2024.0;4.0;21.0;19.0;0.0;0.0;0.0;0.0;2.0;19.8;0.0;0.0
2024.0;4.0;21.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;21.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;21.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;21.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;21.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;22.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;22.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;22.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;22.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;22.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;22.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;22.0;7.0;0.0;0.0;0.0;0.0;2.0;20.3;0.0;0.0
2024.0;4.0;22.0;8.0;100.8;100.8;85.7;115.9;2.0;361.8;125.5;100.8
2024.0;4.0;22.0;9.0;351.4;351.4;298.7;404.1;2.0;680.0;385.3;351.4
2024.0;4.0;22.0;10.0;665.1;665.1;565.3;764.9;2.0;953.2;635.5;665.1
2024.0;4.0;22.0;11.0;690.4;690.4;586.8;793.9;2.0;1162.9;834.1;690.4
2024.0;4.0;22.0;12.0;888.1;888.1;754.8;1021.3;2.0;1294.6;960.7;888.1
2024.0;4.0;22.0;13.0;1067.4;1067.4;907.3;1227.7;2.0;1339.6;1004.1;1067.4
2024.0;4.0;22.0;14.0;1049.3;1049.3;891.9;1206.6;2.0;1294.6;960.7;1049.3
2024.0;4.0;22.0;15.0;645.0;645.0;548.3;741.8;2.0;1162.9;834.1;645.0
2024.0;4.0;22.0;16.0;595.3;595.3;506.1;684.7;2.0;953.2;635.5;595.3
2024.0;4.0;22.0;17.0;297.8;297.8;253.2;342.5;2.0;680.0;385.3;297.8
2024.0;4.0;22.0;18.0;133.2;133.2;113.2;153.2;2.0;361.8;125.5;133.2
2024.0;4.0;22.0;19.0;0.0;0.0;0.0;0.0;2.0;20.3;0.0;0.0
2024.0;4.0;22.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;22.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;22.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;22.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;22.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;23.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;23.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;23.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;23.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;23.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;23.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;23.0;7.0;0.0;0.0;0.0;0.0;2.0;20.9;0.0;0.0
2024.0;4.0;23.0;8.0;132.0;132.0;112.1;151.7;2.0;361.7;125.5;132.0
2024.0;4.0;23.0;9.0;320.3;320.3;272.3;368.4;2.0;679.3;384.8;320.3
2024.0;4.0;23.0;10.0;626.1;626.1;532.1;720.0;2.0;952.1;634.5;626.1
2024.0;4.0;23.0;11.0;811.3;811.3;689.6;933.0;2.0;1161.3;832.8;811.3
2024.0;4.0;23.0;12.0;822.0;822.0;698.6;945.2;2.0;1292.9;959.1;822.0
2024.0;4.0;23.0;13.0;1088.6;1088.6;925.3;1251.9;2.0;1337.8;1002.5;1088.6
2024.0;4.0;23.0;14.0;1051.6;1051.6;893.8;1209.3;2.0;1292.9;959.1;1051.6
2024.0;4.0;23.0;15.0;715.1;715.1;607.8;822.3;2.0;1161.3;832.8;715.1
2024.0;4.0;23.0;16.0;626.6;626.6;532.6;720.6;2.0;952.1;634.5;626.6
2024.0;4.0;23.0;17.0;345.7;345.7;293.9;397.6;2.0;679.3;384.8;345.7
2024.0;4.0;23.0;18.0;132.0;132.0;112.1;151.7;2.0;361.7;125.5;132.0
2024.0;4.0;23.0;19.0;0.0;0.0;0.0;0.0;2.0;20.9;0.0;0.0
2024.0;4.0;23.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;23.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;23.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;23.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;23.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;24.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;24.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;24.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;24.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;24.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;24.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;24.0;7.0;0.0;0.0;0.0;0.0;2.0;21.5;0.0;0.0
2024.0;4.0;24.0;8.0;135.9;135.9;115.5;156.3;2.0;361.7;125.5;135.9
2024.0;4.0;24.0;9.0;410.4;410.4;348.9;471.9;2.0;678.7;384.3;410.4
2024.0;4.0;24.0;10.0;542.2;542.2;460.9;623.6;2.0;950.9;633.6;542.2
2024.0;4.0;24.0;11.0;707.7;707.7;601.6;813.9;2.0;1159.8;831.5;707.7
2024.0;4.0;24.0;12.0;1046.9;1046.9;889.9;1203.9;2.0;1291.1;957.6;1046.9
2024.0;4.0;24.0;13.0;1016.4;1016.4;864.0;1168.9;2.0;1335.9;1000.8;1016.4
2024.0;4.0;24.0;14.0;791.8;791.8;673.0;910.5;2.0;1291.1;957.6;791.8
2024.0;4.0;24.0;15.0;753.5;753.5;640.5;866.7;2.0;1159.8;831.5;753.5
2024.0;4.0;24.0;16.0;542.9;542.9;461.5;624.4;2.0;950.9;633.6;542.9
2024.0;4.0;24.0;17.0;318.3;318.3;270.6;366.1;2.0;678.7;384.3;318.3
2024.0;4.0;24.0;18.0;97.0;97.0;82.5;111.6;2.0;361.7;125.5;97.0
2024.0;4.0;24.0;19.0;0.0;0.0;0.0;0.0;2.0;21.5;0.0;0.0
2024.0;4.0;24.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;24.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;24.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;24.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;24.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;25.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;25.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;25.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;25.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;25.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;25.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;25.0;7.0;0.0;0.0;0.0;0.0;2.0;22.0;0.0;0.0
2024.0;4.0;25.0;8.0;114.4;114.4;97.3;131.6;2.0;361.6;125.5;114.4
2024.0;4.0;25.0;9.0;320.7;320.7;272.6;368.8;2.0;678.0;383.9;320.7
2024.0;4.0;25.0;10.0;539.0;539.0;458.2;619.9;2.0;949.7;632.6;539.0
2024.0;4.0;25.0;11.0;683.4;683.4;580.9;785.9;2.0;1158.2;830.2;683.4
2024.0;4.0;25.0;12.0;854.2;854.2;726.1;982.4;2.0;1289.3;956.0;854.2
2024.0;4.0;25.0;13.0;1099.0;1099.0;934.1;1263.8;2.0;1334.0;999.1;1099.0
2024.0;4.0;25.0;14.0;757.3;757.3;643.7;870.9;2.0;1289.3;956.0;757.3
2024.0;4.0;25.0;15.0;805.5;805.5;684.7;926.5;2.0;1158.2;830.2;805.5
2024.0;4.0;25.0;16.0;502.5;502.5;427.1;577.8;2.0;949.7;632.6;502.5
2024.0;4.0;25.0;17.0;387.2;387.2;329.2;445.4;2.0;678.0;383.9;387.2
2024.0;4.0;25.0;18.0;134.2;134.2;114.1;154.3;2.0;361.6;125.5;134.2
2024.0;4.0;25.0;19.0;0.0;0.0;0.0;0.0;2.0;22.0;0.0;0.0
2024.0;4.0;25.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;25.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;25.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;25.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;25.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;26.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;26.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;26.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;26.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;26.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;26.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;26.0;7.0;0.0;0.0;0.0;0.0;2.0;22.6;0.0;0.0
2024.0;4.0;26.0;8.0;124.8;124.8;106.1;143.5;2.0;361.5;125.5;124.8
2024.0;4.0;26.0;9.0;401.2;401.2;341.0;461.3;2.0;677.3;383.4;401.2
2024.0;4.0;26.0;10.0;688.4;688.4;585.1;791.7;2.0;948.5;631.6;688.4
2024.0;4.0;26.0;11.0;739.5;739.5;628.6;850.5;2.0;1156.6;828.8;739.5
2024.0;4.0;26.0;12.0;919.0;919.0;781.1;1056.8;2.0;1287.4;954.3;919.0
2024.0;4.0;26.0;13.0;1040.0;1040.0;884.0;1196.0;2.0;1332.0;997.4;1040.0
2024.0;4.0;26.0;14.0;924.1;924.1;785.4;1062.6;2.0;1287.4;954.3;924.1
2024.0;4.0;26.0;15.0;769.8;769.8;654.4;885.3;2.0;1156.6;828.8;769.8
2024.0;4.0;26.0;16.0;508.8;508.8;432.4;585.1;2.0;948.5;631.6;508.8
2024.0;4.0;26.0;17.0;335.4;335.4;285.1;385.7;2.0;677.3;383.4;335.4
2024.0;4.0;26.0;18.0;101.0;101.0;85.9;116.1;2.0;361.5;125.5;101.0
2024.0;4.0;26.0;19.0;0.0;0.0;0.0;0.0;2.0;22.6;0.0;0.0
2024.0;4.0;26.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;26.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;26.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;26.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;26.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;27.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;27.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;27.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;27.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;27.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;27.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;27.0;7.0;0.0;0.0;0.0;0.0;2.0;23.1;0.0;0.0
2024.0;4.0;27.0;8.0;119.1;119.1;101.2;137.0;2.0;361.4;125.5;119.1
2024.0;4.0;27.0;9.0;407.1;407.1;346.1;468.2;2.0;676.6;382.9;407.1
2024.0;4.0;27.0;10.0;536.6;536.6;456.2;617.1;2.0;947.3;630.6;536.6
2024.0;4.0;27.0;11.0;772.9;772.9;657.0;888.8;2.0;1155.0;827.4;772.9
2024.0;4.0;27.0;12.0;734.6;734.6;624.4;844.8;2.0;1285.5;952.7;734.6
2024.0;4.0;27.0;13.0;1085.1;1085.1;922.4;1247.9;2.0;1330.1;995.7;1085.1
2024.0;4.0;27.0;14.0;870.7;870.7;740.0;1001.2;2.0;1285.5;952.7;870.7
2024.0;4.0;27.0;15.0;843.5;843.5;717.0;970.0;2.0;1155.0;827.4;843.5
2024.0;4.0;27.0;16.0;680.1;680.1;578.1;782.1;2.0;947.3;630.6;680.1
2024.0;4.0;27.0;17.0;378.6;378.6;321.8;435.4;2.0;676.6;382.9;378.6
2024.0;4.0;27.0;18.0;117.8;117.8;100.1;135.5;2.0;361.4;125.5;117.8
2024.0;4.0;27.0;19.0;0.0;0.0;0.0;0.0;2.0;23.1;0.0;0.0
2024.0;4.0;27.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;27.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;27.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;27.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;27.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;28.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;28.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;28.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;28.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;28.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;28.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;28.0;7.0;0.0;0.0;0.0;0.0;2.0;23.6;0.0;0.0
2024.0;4.0;28.0;8.0;111.3;111.3;94.7;128.0;2.0;361.3;125.5;111.3
2024.0;4.0;28.0;9.0;326.5;326.5;277.5;375.4;2.0;675.9;382.3;326.5
2024.0;4.0;28.0;10.0;645.4;645.4;548.7;742.3;2.0;946.0;629.6;645.4
2024.0;4.0;28.0;11.0;797.3;797.3;677.7;917.0;2.0;1153.3;826.0;797.3
2024.0;4.0;28.0;12.0;1043.8;1043.8;887.2;1200.4;2.0;1283.7;951.0;1043.8
2024.0;4.0;28.0;13.0;974.2;974.2;828.1;1120.3;2.0;1328.1;993.9;974.2
2024.0;4.0;28.0;14.0;939.6;939.6;798.7;1080.6;2.0;1283.7;951.0;939.6
2024.0;4.0;28.0;15.0;834.8;834.8;709.7;960.0;2.0;1153.3;826.0;834.8
2024.0;4.0;28.0;16.0;690.2;690.2;586.6;793.7;2.0;946.0;629.6;690.2
2024.0;4.0;28.0;17.0;413.8;413.8;351.8;475.9;2.0;675.9;382.3;413.8
2024.0;4.0;28.0;18.0;129.7;129.7;110.3;149.2;2.0;361.3;125.5;129.7
2024.0;4.0;28.0;19.0;0.0;0.0;0.0;0.0;2.0;23.6;0.0;0.0
2024.0;4.0;28.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;28.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;28.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;28.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;28.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;29.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;29.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;29.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;29.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;29.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;29.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;4.0;29.0;7.0;0.0;0.0;0.0;0.0;2.0;24.2;0.0;0.0
2024.0;4.0;29.0;8.0;123.6;123.6;105.1;142.2;2.0;361.1;125.5;123.6
2024.0;4.0;29.0;9.0;313.0;313.0;266.0;359.9;2.0;675.1;381.8;313.0
2024.0;4.0;29.0;10.0;560.2;560.2;476.2;644.2;2.0;944.8;628.5;560.2
